lncRNA	disease	label
PCAT1	DOID:768	0
PCAT1	DOID:8893	0
PCAT1	DOID:3571	0
PCAT1	DOID:0060060	0
PCAT1	DOID:4914	0
PCAT1	DOID:90	0
PCAT1	DOID:11054	1
PCAT1	DOID:305	0
PCAT1	DOID:3121	0
PCAT1	DOID:2671	0
PCAT1	DOID:8584	0
PCAT1	DOID:5520	1
PCAT1	DOID:6713	0
PCAT1	DOID:1289	0
PCAT1	DOID:263	0
PCAT1	DOID:8533	0
PCAT1	DOID:4866	0
PCAT1	DOID:9253	0
PCAT1	DOID:1324	1
PCAT1	DOID:5603	0
PCAT1	DOID:2994	0
PCAT1	DOID:8997	0
PCAT1	DOID:1781	0
PCAT1	DOID:585	0
PCAT1	DOID:3083	0
PCAT1	DOID:3908	1
PCAT1	DOID:10283	1
PCAT1	DOID:784	0
PCAT1	DOID:9256	1
PCAT1	DOID:1115	0
PCAT1	DOID:10534	1
PCAT1	DOID:12930	0
PCAT1	DOID:2394	1
PCAT1	DOID:1540	0
PCAT1	DOID:1785	0
PCAT1	DOID:687	0
PCAT1	DOID:9352	0
PCAT1	DOID:3744	0
PCAT1	DOID:2841	0
PCAT1	DOID:0080208	0
DGCR5	DOID:8649	0
DGCR5	DOID:557	0
DGCR5	DOID:3355	0
DGCR5	DOID:9074	0
DGCR5	DOID:8398	0
DGCR5	DOID:11934	0
DGCR5	DOID:707	0
DGCR5	DOID:12449	0
DGCR5	DOID:4074	0
DGCR5	DOID:0050589	0
DGCR5	DOID:13641	0
DGCR5	DOID:0080001	0
DGCR5	DOID:5419	0
DGCR5	DOID:3962	0
DGCR5	DOID:1993	0
DGCR5	DOID:14250	0
DGCR5	DOID:14004	0
DGCR5	DOID:863	0
DGCR5	DOID:11983	0
DGCR5	DOID:11337	0
DGCR5	DOID:1612	0
DGCR5	DOID:7148	0
DGCR5	DOID:1996	0
DGCR5	DOID:635	0
DGCR5	DOID:2129	0
DGCR5	DOID:10591	0
DGCR5	DOID:289	0
DGCR5	DOID:3119	0
DGCR5	DOID:684	1
DGCR5	DOID:13378	0
DGCR5	DOID:1686	0
DGCR5	DOID:62	0
DGCR5	DOID:9538	0
DGCR5	DOID:114	0
DGCR5	DOID:9970	0
DGCR5	DOID:0060108	0
DGCR5	DOID:8466	0
DGCR5	DOID:4971	0
DGCR5	DOID:2378	0
DGCR5	DOID:769	0
DGCR5	DOID:1909	0
DGCR5	DOID:2870	0
DGCR5	DOID:1883	0
DGCR5	DOID:3369	0
DGCR5	DOID:2316	0
DGCR5	DOID:417	0
DGCR5	DOID:1749	0
DGCR5	DOID:9744	0
DGCR5	DOID:409	0
DGCR5	DOID:13922	0
DGCR5	DOID:8947	0
DGCR5	DOID:3973	0
DGCR5	DOID:0050902	0
DGCR5	DOID:4362	1
DGCR5	DOID:4085	0
DGCR5	DOID:5082	0
DGCR5	DOID:11612	0
DGCR5	DOID:10763	0
DGCR5	DOID:418	0
DGCR5	DOID:3371	0
DGCR5	DOID:0080522	0
DGCR5	DOID:4947	0
DGCR5	DOID:0060250	0
DGCR5	DOID:3070	0
DGCR5	DOID:5517	0
DGCR5	DOID:3247	0
DGCR5	DOID:13001	0
DGCR5	DOID:255	0
DGCR5	DOID:7575	0
DGCR5	DOID:8577	0
DGCR5	DOID:3328	0
DGCR5	DOID:3594	0
DGCR5	DOID:0080638	0
DGCR5	DOID:3717	0
DGCR5	DOID:6432	0
DGCR5	DOID:4450	0
DGCR5	DOID:5844	0
DGCR5	DOID:1936	0
DGCR5	DOID:1596	0
DGCR5	DOID:4195	0
DGCR5	DOID:1932	0
DGCR5	DOID:1240	0
DGCR5	DOID:3565	0
DGCR5	DOID:0002116	0
DGCR5	DOID:9719	0
DGCR5	DOID:1107	0
DGCR5	DOID:824	0
DGCR5	DOID:234	0
DGCR5	DOID:9408	0
DGCR5	DOID:11476	0
DGCR5	DOID:7693	0
DGCR5	DOID:2998	0
DGCR5	DOID:332	0
DGCR5	DOID:1380	0
DGCR5	DOID:3302	0
DGCR5	DOID:5041	0
DGCR5	DOID:1319	0
DGCR5	DOID:3347	0
DGCR5	DOID:4905	0
DGCR5	DOID:12894	0
DGCR5	DOID:6039	0
DGCR5	DOID:0060058	0
DGCR5	DOID:3907	0
DGCR5	DOID:3068	1
DGCR5	DOID:2101	0
DGCR5	DOID:10941	0
DGCR5	DOID:9255	0
DGCR5	DOID:11830	0
DGCR5	DOID:8692	0
DGCR5	DOID:9351	0
DGCR5	DOID:1793	0
DGCR5	DOID:5223	0
DGCR5	DOID:331	0
DGCR5	DOID:12205	0
DGCR5	DOID:768	0
DGCR5	DOID:8893	0
DGCR5	DOID:3571	0
DGCR5	DOID:0060060	0
DGCR5	DOID:4914	0
DGCR5	DOID:90	0
DGCR5	DOID:11054	1
DGCR5	DOID:305	0
DGCR5	DOID:3121	0
DGCR5	DOID:2671	0
DGCR5	DOID:8584	0
DGCR5	DOID:5520	0
DGCR5	DOID:6713	0
DGCR5	DOID:1289	0
DGCR5	DOID:263	0
DGCR5	DOID:8533	0
DGCR5	DOID:4866	0
DGCR5	DOID:9253	0
DGCR5	DOID:1324	1
DGCR5	DOID:5603	0
DGCR5	DOID:2994	0
DGCR5	DOID:8997	0
DGCR5	DOID:1781	1
DGCR5	DOID:585	0
DGCR5	DOID:3083	0
DGCR5	DOID:3908	1
DGCR5	DOID:10283	1
DGCR5	DOID:784	0
DGCR5	DOID:9256	1
DGCR5	DOID:1115	0
DGCR5	DOID:10534	1
DGCR5	DOID:12930	0
DGCR5	DOID:2394	0
DGCR5	DOID:1540	0
DGCR5	DOID:1785	0
DGCR5	DOID:687	0
DGCR5	DOID:9352	0
DGCR5	DOID:3744	0
DGCR5	DOID:2841	0
DGCR5	DOID:0080208	0
ULK4P2	DOID:8649	0
ULK4P2	DOID:557	0
ULK4P2	DOID:3355	0
ULK4P2	DOID:9074	0
ULK4P2	DOID:8398	0
ULK4P2	DOID:11934	0
ULK4P2	DOID:707	0
ULK4P2	DOID:12449	0
ULK4P2	DOID:4074	0
ULK4P2	DOID:0050589	0
ULK4P2	DOID:13641	0
ULK4P2	DOID:0080001	0
ULK4P2	DOID:5419	0
ULK4P2	DOID:3962	0
ULK4P2	DOID:1993	0
ULK4P2	DOID:14250	0
ULK4P2	DOID:14004	0
ULK4P2	DOID:863	0
ULK4P2	DOID:11983	0
ULK4P2	DOID:11337	0
ULK4P2	DOID:1612	0
ULK4P2	DOID:7148	0
ULK4P2	DOID:1996	0
ULK4P2	DOID:635	0
ULK4P2	DOID:2129	0
ULK4P2	DOID:10591	0
ULK4P2	DOID:289	0
ULK4P2	DOID:3119	0
ULK4P2	DOID:684	1
ULK4P2	DOID:13378	0
ULK4P2	DOID:1686	0
ULK4P2	DOID:62	0
ULK4P2	DOID:9538	0
ULK4P2	DOID:114	0
ULK4P2	DOID:9970	0
ULK4P2	DOID:0060108	0
ULK4P2	DOID:8466	0
ULK4P2	DOID:4971	0
ULK4P2	DOID:2378	0
ULK4P2	DOID:769	0
ULK4P2	DOID:1909	0
ULK4P2	DOID:2870	0
ULK4P2	DOID:1883	0
ULK4P2	DOID:3369	0
ULK4P2	DOID:2316	0
ULK4P2	DOID:417	0
ULK4P2	DOID:1749	0
ULK4P2	DOID:9744	0
ULK4P2	DOID:409	0
ULK4P2	DOID:13922	0
ULK4P2	DOID:8947	0
ULK4P2	DOID:3973	0
ULK4P2	DOID:0050902	0
ULK4P2	DOID:4362	0
ULK4P2	DOID:4085	0
ULK4P2	DOID:5082	0
ULK4P2	DOID:11612	0
ULK4P2	DOID:10763	0
ULK4P2	DOID:418	0
ULK4P2	DOID:3371	0
ULK4P2	DOID:0080522	0
ULK4P2	DOID:4947	0
ULK4P2	DOID:0060250	0
ULK4P2	DOID:3070	0
ULK4P2	DOID:5517	0
ULK4P2	DOID:3247	0
ULK4P2	DOID:13001	0
ULK4P2	DOID:255	0
ULK4P2	DOID:7575	0
ULK4P2	DOID:8577	0
ULK4P2	DOID:3328	0
ULK4P2	DOID:3594	0
ULK4P2	DOID:0080638	0
ULK4P2	DOID:3717	0
ULK4P2	DOID:6432	0
ULK4P2	DOID:4450	0
ULK4P2	DOID:5844	0
ULK4P2	DOID:1936	0
ULK4P2	DOID:1596	0
ULK4P2	DOID:4195	0
ULK4P2	DOID:1932	0
ULK4P2	DOID:1240	0
ULK4P2	DOID:3565	0
ULK4P2	DOID:0002116	0
ULK4P2	DOID:9719	0
ULK4P2	DOID:1107	0
ULK4P2	DOID:824	0
ULK4P2	DOID:234	0
ULK4P2	DOID:9408	0
ULK4P2	DOID:11476	0
ULK4P2	DOID:7693	0
ULK4P2	DOID:2998	0
ULK4P2	DOID:332	0
ULK4P2	DOID:1380	0
ULK4P2	DOID:3302	0
ULK4P2	DOID:5041	0
ULK4P2	DOID:1319	0
ULK4P2	DOID:3347	0
ULK4P2	DOID:4905	0
ULK4P2	DOID:12894	0
ULK4P2	DOID:6039	0
ULK4P2	DOID:0060058	0
ULK4P2	DOID:3907	0
ULK4P2	DOID:3068	0
ULK4P2	DOID:2101	0
ULK4P2	DOID:10941	0
ULK4P2	DOID:9255	0
ULK4P2	DOID:11830	0
ULK4P2	DOID:8692	0
ULK4P2	DOID:9351	0
ULK4P2	DOID:1793	0
ULK4P2	DOID:5223	0
ULK4P2	DOID:331	0
ULK4P2	DOID:12205	0
ULK4P2	DOID:768	0
ULK4P2	DOID:8893	0
ULK4P2	DOID:3571	0
ULK4P2	DOID:0060060	0
ULK4P2	DOID:4914	0
ULK4P2	DOID:90	0
ULK4P2	DOID:11054	0
ULK4P2	DOID:305	0
ULK4P2	DOID:3121	0
ULK4P2	DOID:2671	0
ULK4P2	DOID:8584	0
ULK4P2	DOID:5520	0
ULK4P2	DOID:6713	0
ULK4P2	DOID:1289	0
ULK4P2	DOID:263	0
ULK4P2	DOID:8533	0
ULK4P2	DOID:4866	0
ULK4P2	DOID:9253	0
ULK4P2	DOID:1324	0
ULK4P2	DOID:5603	0
ULK4P2	DOID:2994	0
ULK4P2	DOID:8997	0
ULK4P2	DOID:1781	0
ULK4P2	DOID:585	0
ULK4P2	DOID:3083	0
ULK4P2	DOID:3908	0
ULK4P2	DOID:10283	0
ULK4P2	DOID:784	0
ULK4P2	DOID:9256	0
ULK4P2	DOID:1115	0
ULK4P2	DOID:10534	0
ULK4P2	DOID:12930	0
ULK4P2	DOID:2394	0
ULK4P2	DOID:1540	0
ULK4P2	DOID:1785	0
ULK4P2	DOID:687	0
ULK4P2	DOID:9352	0
ULK4P2	DOID:3744	0
ULK4P2	DOID:2841	0
ULK4P2	DOID:0080208	0
WT1-AS	DOID:8649	0
WT1-AS	DOID:557	0
WT1-AS	DOID:3355	0
WT1-AS	DOID:9074	0
WT1-AS	DOID:8398	0
WT1-AS	DOID:11934	0
WT1-AS	DOID:707	0
WT1-AS	DOID:12449	0
WT1-AS	DOID:4074	0
WT1-AS	DOID:0050589	0
WT1-AS	DOID:13641	0
WT1-AS	DOID:0080001	0
WT1-AS	DOID:5419	0
WT1-AS	DOID:3962	0
WT1-AS	DOID:1993	0
WT1-AS	DOID:14250	0
WT1-AS	DOID:14004	0
WT1-AS	DOID:863	0
WT1-AS	DOID:11983	0
WT1-AS	DOID:11337	0
WT1-AS	DOID:1612	1
WT1-AS	DOID:7148	0
WT1-AS	DOID:1996	0
WT1-AS	DOID:635	0
WT1-AS	DOID:2129	0
WT1-AS	DOID:10591	0
WT1-AS	DOID:289	0
WT1-AS	DOID:3119	0
WT1-AS	DOID:684	1
WT1-AS	DOID:13378	0
WT1-AS	DOID:1686	0
WT1-AS	DOID:62	0
WT1-AS	DOID:9538	0
WT1-AS	DOID:114	0
WT1-AS	DOID:9970	0
WT1-AS	DOID:0060108	0
WT1-AS	DOID:8466	0
WT1-AS	DOID:4971	1
WT1-AS	DOID:2378	0
WT1-AS	DOID:769	0
WT1-AS	DOID:1909	0
WT1-AS	DOID:2870	0
WT1-AS	DOID:1883	0
WT1-AS	DOID:3369	0
WT1-AS	DOID:2316	0
WT1-AS	DOID:417	0
WT1-AS	DOID:1749	0
WT1-AS	DOID:9744	0
WT1-AS	DOID:409	0
WT1-AS	DOID:13922	0
WT1-AS	DOID:8947	0
WT1-AS	DOID:3973	0
WT1-AS	DOID:0050902	0
WT1-AS	DOID:4362	1
WT1-AS	DOID:4085	0
WT1-AS	DOID:5082	0
WT1-AS	DOID:11612	0
WT1-AS	DOID:10763	0
WT1-AS	DOID:418	0
WT1-AS	DOID:3371	0
WT1-AS	DOID:0080522	0
WT1-AS	DOID:4947	0
WT1-AS	DOID:0060250	0
WT1-AS	DOID:3070	0
WT1-AS	DOID:5517	0
WT1-AS	DOID:3247	0
WT1-AS	DOID:13001	0
WT1-AS	DOID:255	0
WT1-AS	DOID:7575	0
WT1-AS	DOID:8577	0
WT1-AS	DOID:3328	0
WT1-AS	DOID:3594	0
WT1-AS	DOID:0080638	0
WT1-AS	DOID:3717	0
WT1-AS	DOID:6432	0
WT1-AS	DOID:4450	0
WT1-AS	DOID:5844	0
WT1-AS	DOID:1936	0
WT1-AS	DOID:1596	0
WT1-AS	DOID:4195	0
WT1-AS	DOID:1932	0
WT1-AS	DOID:1240	0
WT1-AS	DOID:3565	0
WT1-AS	DOID:0002116	0
WT1-AS	DOID:9719	0
WT1-AS	DOID:1107	0
WT1-AS	DOID:824	0
WT1-AS	DOID:234	0
WT1-AS	DOID:9408	0
WT1-AS	DOID:11476	0
WT1-AS	DOID:7693	0
WT1-AS	DOID:2998	0
WT1-AS	DOID:332	0
WT1-AS	DOID:1380	0
WT1-AS	DOID:3302	0
WT1-AS	DOID:5041	0
WT1-AS	DOID:1319	0
WT1-AS	DOID:3347	0
WT1-AS	DOID:4905	0
WT1-AS	DOID:12894	0
WT1-AS	DOID:6039	0
WT1-AS	DOID:0060058	0
WT1-AS	DOID:3907	0
WT1-AS	DOID:3068	0
WT1-AS	DOID:2101	0
WT1-AS	DOID:10941	0
WT1-AS	DOID:9255	0
WT1-AS	DOID:11830	0
WT1-AS	DOID:8692	0
WT1-AS	DOID:9351	0
WT1-AS	DOID:1793	1
WT1-AS	DOID:5223	0
WT1-AS	DOID:331	0
WT1-AS	DOID:12205	0
WT1-AS	DOID:768	0
WT1-AS	DOID:8893	0
WT1-AS	DOID:3571	0
WT1-AS	DOID:0060060	0
WT1-AS	DOID:4914	0
WT1-AS	DOID:90	0
WT1-AS	DOID:11054	0
WT1-AS	DOID:305	0
WT1-AS	DOID:3121	0
WT1-AS	DOID:2671	0
WT1-AS	DOID:8584	0
WT1-AS	DOID:5520	0
WT1-AS	DOID:6713	0
WT1-AS	DOID:1289	0
WT1-AS	DOID:263	0
WT1-AS	DOID:8533	0
WT1-AS	DOID:4866	0
WT1-AS	DOID:9253	0
WT1-AS	DOID:1324	0
WT1-AS	DOID:5603	0
WT1-AS	DOID:2994	0
WT1-AS	DOID:8997	0
WT1-AS	DOID:1781	0
WT1-AS	DOID:585	0
WT1-AS	DOID:3083	0
WT1-AS	DOID:3908	0
WT1-AS	DOID:10283	0
WT1-AS	DOID:784	0
WT1-AS	DOID:9256	0
WT1-AS	DOID:1115	0
WT1-AS	DOID:10534	1
WT1-AS	DOID:12930	0
WT1-AS	DOID:2394	0
WT1-AS	DOID:1540	0
WT1-AS	DOID:1785	0
WT1-AS	DOID:687	0
WT1-AS	DOID:9352	0
WT1-AS	DOID:3744	1
WT1-AS	DOID:2841	0
WT1-AS	DOID:0080208	0
LINC00115	DOID:8649	0
LINC00115	DOID:557	0
LINC00115	DOID:3355	0
LINC00115	DOID:9074	0
LINC00115	DOID:8398	0
LINC00115	DOID:11934	0
LINC00115	DOID:707	0
LINC00115	DOID:12449	0
LINC00115	DOID:4074	0
LINC00115	DOID:0050589	0
LINC00115	DOID:13641	0
LINC00115	DOID:0080001	0
LINC00115	DOID:5419	0
LINC00115	DOID:3962	0
LINC00115	DOID:1993	0
LINC00115	DOID:14250	0
LINC00115	DOID:14004	0
LINC00115	DOID:863	0
LINC00115	DOID:11983	0
LINC00115	DOID:11337	0
LINC00115	DOID:1612	0
LINC00115	DOID:7148	0
LINC00115	DOID:1996	0
LINC00115	DOID:635	0
LINC00115	DOID:2129	0
LINC00115	DOID:10591	0
LINC00115	DOID:289	0
LINC00115	DOID:3119	0
LINC00115	DOID:684	0
LINC00115	DOID:13378	0
LINC00115	DOID:1686	0
LINC00115	DOID:62	0
LINC00115	DOID:9538	0
LINC00115	DOID:114	0
LINC00115	DOID:9970	0
LINC00115	DOID:0060108	0
LINC00115	DOID:8466	0
LINC00115	DOID:4971	0
LINC00115	DOID:2378	0
LINC00115	DOID:769	0
LINC00115	DOID:1909	0
LINC00115	DOID:2870	0
LINC00115	DOID:1883	0
LINC00115	DOID:3369	0
LINC00115	DOID:2316	0
LINC00115	DOID:417	0
LINC00115	DOID:1749	0
LINC00115	DOID:9744	0
LINC00115	DOID:409	0
LINC00115	DOID:13922	0
LINC00115	DOID:8947	0
LINC00115	DOID:3973	0
LINC00115	DOID:0050902	0
LINC00115	DOID:4362	0
LINC00115	DOID:4085	0
LINC00115	DOID:5082	0
LINC00115	DOID:11612	0
LINC00115	DOID:10763	0
LINC00115	DOID:418	0
LINC00115	DOID:3371	0
LINC00115	DOID:0080522	0
LINC00115	DOID:4947	0
LINC00115	DOID:0060250	0
LINC00115	DOID:3070	1
LINC00115	DOID:5517	0
LINC00115	DOID:3247	0
LINC00115	DOID:13001	0
LINC00115	DOID:255	0
LINC00115	DOID:7575	0
LINC00115	DOID:8577	0
LINC00115	DOID:3328	0
LINC00115	DOID:3594	0
LINC00115	DOID:0080638	0
LINC00115	DOID:3717	0
LINC00115	DOID:6432	0
LINC00115	DOID:4450	0
LINC00115	DOID:5844	0
LINC00115	DOID:1936	0
LINC00115	DOID:1596	0
LINC00115	DOID:4195	0
LINC00115	DOID:1932	0
LINC00115	DOID:1240	0
LINC00115	DOID:3565	0
LINC00115	DOID:0002116	0
LINC00115	DOID:9719	0
LINC00115	DOID:1107	0
LINC00115	DOID:824	0
LINC00115	DOID:234	0
LINC00115	DOID:9408	0
LINC00115	DOID:11476	0
LINC00115	DOID:7693	0
LINC00115	DOID:2998	0
LINC00115	DOID:332	0
LINC00115	DOID:1380	0
LINC00115	DOID:3302	0
LINC00115	DOID:5041	0
LINC00115	DOID:1319	0
LINC00115	DOID:3347	0
LINC00115	DOID:4905	0
LINC00115	DOID:12894	0
LINC00115	DOID:6039	0
LINC00115	DOID:0060058	0
LINC00115	DOID:3907	0
LINC00115	DOID:3068	0
LINC00115	DOID:2101	0
LINC00115	DOID:10941	0
LINC00115	DOID:9255	0
LINC00115	DOID:11830	0
LINC00115	DOID:8692	0
LINC00115	DOID:9351	0
LINC00115	DOID:1793	0
LINC00115	DOID:5223	0
LINC00115	DOID:331	0
LINC00115	DOID:12205	0
LINC00115	DOID:768	0
LINC00115	DOID:8893	0
LINC00115	DOID:3571	0
LINC00115	DOID:0060060	0
LINC00115	DOID:4914	0
LINC00115	DOID:90	0
LINC00115	DOID:11054	0
LINC00115	DOID:305	0
LINC00115	DOID:3121	0
LINC00115	DOID:2671	0
LINC00115	DOID:8584	0
LINC00115	DOID:5520	0
LINC00115	DOID:6713	0
LINC00115	DOID:1289	0
LINC00115	DOID:263	0
LINC00115	DOID:8533	0
LINC00115	DOID:4866	0
LINC00115	DOID:9253	0
LINC00115	DOID:1324	0
LINC00115	DOID:5603	0
LINC00115	DOID:2994	0
LINC00115	DOID:8997	0
LINC00115	DOID:1781	0
LINC00115	DOID:585	0
LINC00115	DOID:3083	0
LINC00115	DOID:3908	0
LINC00115	DOID:10283	0
LINC00115	DOID:784	0
LINC00115	DOID:9256	0
LINC00115	DOID:1115	0
LINC00115	DOID:10534	0
LINC00115	DOID:12930	0
LINC00115	DOID:2394	0
LINC00115	DOID:1540	0
LINC00115	DOID:1785	0
LINC00115	DOID:687	0
LINC00115	DOID:9352	0
LINC00115	DOID:3744	0
LINC00115	DOID:2841	0
LINC00115	DOID:0080208	0
SNHG5	DOID:8649	0
SNHG5	DOID:557	0
SNHG5	DOID:3355	0
SNHG5	DOID:9074	0
SNHG5	DOID:8398	0
SNHG5	DOID:11934	0
SNHG5	DOID:707	0
SNHG5	DOID:12449	0
SNHG5	DOID:4074	0
SNHG5	DOID:0050589	0
SNHG5	DOID:13641	0
SNHG5	DOID:0080001	0
SNHG5	DOID:5419	0
SNHG5	DOID:3962	0
SNHG5	DOID:1993	0
SNHG5	DOID:14250	0
SNHG5	DOID:14004	0
SNHG5	DOID:863	0
SNHG5	DOID:11983	0
SNHG5	DOID:11337	0
SNHG5	DOID:1612	1
SNHG5	DOID:7148	0
SNHG5	DOID:1996	0
SNHG5	DOID:635	0
SNHG5	DOID:2129	0
SNHG5	DOID:10591	0
SNHG5	DOID:289	0
SNHG5	DOID:3119	0
SNHG5	DOID:684	1
SNHG5	DOID:13378	0
SNHG5	DOID:1686	0
SNHG5	DOID:62	0
SNHG5	DOID:9538	0
SNHG5	DOID:114	0
SNHG5	DOID:9970	0
SNHG5	DOID:0060108	0
SNHG5	DOID:8466	0
SNHG5	DOID:4971	0
SNHG5	DOID:2378	0
SNHG5	DOID:769	0
SNHG5	DOID:1909	1
SNHG5	DOID:2870	0
SNHG5	DOID:1883	0
SNHG5	DOID:3369	0
SNHG5	DOID:2316	0
SNHG5	DOID:417	0
SNHG5	DOID:1749	0
SNHG5	DOID:9744	0
SNHG5	DOID:409	0
SNHG5	DOID:13922	0
SNHG5	DOID:8947	0
SNHG5	DOID:3973	0
SNHG5	DOID:0050902	0
SNHG5	DOID:4362	0
SNHG5	DOID:4085	0
SNHG5	DOID:5082	0
SNHG5	DOID:11612	0
SNHG5	DOID:10763	0
SNHG5	DOID:418	0
SNHG5	DOID:3371	0
SNHG5	DOID:0080522	0
SNHG5	DOID:4947	0
SNHG5	DOID:0060250	0
SNHG5	DOID:3070	1
SNHG5	DOID:5517	0
SNHG5	DOID:3247	0
SNHG5	DOID:13001	0
SNHG5	DOID:255	0
SNHG5	DOID:7575	0
SNHG5	DOID:8577	0
SNHG5	DOID:3328	0
SNHG5	DOID:3594	0
SNHG5	DOID:0080638	0
SNHG5	DOID:3717	0
SNHG5	DOID:6432	0
SNHG5	DOID:4450	0
SNHG5	DOID:5844	0
SNHG5	DOID:1936	0
SNHG5	DOID:1596	0
SNHG5	DOID:4195	0
SNHG5	DOID:1932	0
SNHG5	DOID:1240	0
SNHG5	DOID:3565	0
SNHG5	DOID:0002116	0
SNHG5	DOID:9719	0
SNHG5	DOID:1107	0
SNHG5	DOID:824	0
SNHG5	DOID:234	0
SNHG5	DOID:9408	0
SNHG5	DOID:11476	0
SNHG5	DOID:7693	0
SNHG5	DOID:2998	0
SNHG5	DOID:332	0
SNHG5	DOID:1380	1
SNHG5	DOID:3302	0
SNHG5	DOID:5041	0
SNHG5	DOID:1319	0
SNHG5	DOID:3347	1
SNHG5	DOID:4905	0
SNHG5	DOID:12894	0
SNHG5	DOID:6039	0
SNHG5	DOID:0060058	1
SNHG5	DOID:3907	0
SNHG5	DOID:3068	1
SNHG5	DOID:2101	0
SNHG5	DOID:10941	0
SNHG5	DOID:9255	0
SNHG5	DOID:11830	0
SNHG5	DOID:8692	0
SNHG5	DOID:9351	0
SNHG5	DOID:1793	0
SNHG5	DOID:5223	0
SNHG5	DOID:331	0
SNHG5	DOID:12205	0
SNHG5	DOID:768	0
SNHG5	DOID:8893	0
SNHG5	DOID:3571	0
SNHG5	DOID:0060060	0
SNHG5	DOID:4914	0
SNHG5	DOID:90	0
SNHG5	DOID:11054	1
SNHG5	DOID:305	0
SNHG5	DOID:3121	0
SNHG5	DOID:2671	0
SNHG5	DOID:8584	0
SNHG5	DOID:5520	0
SNHG5	DOID:6713	0
SNHG5	DOID:1289	0
SNHG5	DOID:263	0
SNHG5	DOID:8533	0
SNHG5	DOID:4866	0
SNHG5	DOID:9253	0
SNHG5	DOID:1324	0
SNHG5	DOID:5603	0
SNHG5	DOID:2994	0
SNHG5	DOID:8997	0
SNHG5	DOID:1781	0
SNHG5	DOID:585	0
SNHG5	DOID:3083	1
SNHG5	DOID:3908	0
SNHG5	DOID:10283	1
SNHG5	DOID:784	0
SNHG5	DOID:9256	1
SNHG5	DOID:1115	0
SNHG5	DOID:10534	1
SNHG5	DOID:12930	0
SNHG5	DOID:2394	1
SNHG5	DOID:1540	0
SNHG5	DOID:1785	0
SNHG5	DOID:687	0
SNHG5	DOID:9352	0
SNHG5	DOID:3744	0
SNHG5	DOID:2841	0
SNHG5	DOID:0080208	0
LINC01133	DOID:8649	0
LINC01133	DOID:557	0
LINC01133	DOID:3355	0
LINC01133	DOID:9074	0
LINC01133	DOID:8398	0
LINC01133	DOID:11934	0
LINC01133	DOID:707	0
LINC01133	DOID:12449	0
LINC01133	DOID:4074	0
LINC01133	DOID:0050589	0
LINC01133	DOID:13641	0
LINC01133	DOID:0080001	0
LINC01133	DOID:5419	0
LINC01133	DOID:3962	0
LINC01133	DOID:1993	0
LINC01133	DOID:14250	0
LINC01133	DOID:14004	0
LINC01133	DOID:863	0
LINC01133	DOID:11983	0
LINC01133	DOID:11337	0
LINC01133	DOID:1612	1
LINC01133	DOID:7148	0
LINC01133	DOID:1996	0
LINC01133	DOID:635	0
LINC01133	DOID:2129	0
LINC01133	DOID:10591	0
LINC01133	DOID:289	0
LINC01133	DOID:3119	0
LINC01133	DOID:684	1
LINC01133	DOID:13378	0
LINC01133	DOID:1686	0
LINC01133	DOID:62	0
LINC01133	DOID:9538	0
LINC01133	DOID:114	0
LINC01133	DOID:9970	0
LINC01133	DOID:0060108	0
LINC01133	DOID:8466	0
LINC01133	DOID:4971	0
LINC01133	DOID:2378	0
LINC01133	DOID:769	0
LINC01133	DOID:1909	0
LINC01133	DOID:2870	0
LINC01133	DOID:1883	0
LINC01133	DOID:3369	0
LINC01133	DOID:2316	0
LINC01133	DOID:417	0
LINC01133	DOID:1749	0
LINC01133	DOID:9744	0
LINC01133	DOID:409	0
LINC01133	DOID:13922	0
LINC01133	DOID:8947	0
LINC01133	DOID:3973	0
LINC01133	DOID:0050902	0
LINC01133	DOID:4362	1
LINC01133	DOID:4085	0
LINC01133	DOID:5082	0
LINC01133	DOID:11612	0
LINC01133	DOID:10763	0
LINC01133	DOID:418	0
LINC01133	DOID:3371	0
LINC01133	DOID:0080522	0
LINC01133	DOID:4947	0
LINC01133	DOID:0060250	0
LINC01133	DOID:3070	0
LINC01133	DOID:5517	0
LINC01133	DOID:3247	0
LINC01133	DOID:13001	0
LINC01133	DOID:255	0
LINC01133	DOID:7575	0
LINC01133	DOID:8577	0
LINC01133	DOID:3328	0
LINC01133	DOID:3594	0
LINC01133	DOID:0080638	0
LINC01133	DOID:3717	0
LINC01133	DOID:6432	0
LINC01133	DOID:4450	0
LINC01133	DOID:5844	0
LINC01133	DOID:1936	0
LINC01133	DOID:1596	0
LINC01133	DOID:4195	0
LINC01133	DOID:1932	0
LINC01133	DOID:1240	0
LINC01133	DOID:3565	0
LINC01133	DOID:0002116	0
LINC01133	DOID:9719	0
LINC01133	DOID:1107	0
LINC01133	DOID:824	0
LINC01133	DOID:234	0
LINC01133	DOID:9408	0
LINC01133	DOID:11476	0
LINC01133	DOID:7693	0
LINC01133	DOID:2998	0
LINC01133	DOID:332	0
LINC01133	DOID:1380	0
LINC01133	DOID:3302	0
LINC01133	DOID:5041	0
LINC01133	DOID:1319	0
LINC01133	DOID:3347	1
LINC01133	DOID:4905	0
LINC01133	DOID:12894	0
LINC01133	DOID:6039	0
LINC01133	DOID:0060058	0
LINC01133	DOID:3907	1
LINC01133	DOID:3068	0
LINC01133	DOID:2101	0
LINC01133	DOID:10941	0
LINC01133	DOID:9255	0
